credit_lines_outstanding,loan_amt_outstanding,total_debt_outstanding,income,years_employed,fico_score,PD,Expected_Loss,Actual_Default
1,4455.630481,8261.398433,83089.12888,7,671,1.841134975294639e-17,7.383075404002178e-14,0
1,1387.969284,2621.879298,22605.12966,6,660,7.319780628699714e-12,9.143667610428071e-09,0
0,2279.782782,1014.875305,43275.25436,5,619,7.27509948852146e-17,1.492708189614141e-13,0
3,5017.270039,10639.05965,69170.55031,7,601,1.438018686285981e-06,0.006493435263202314,0
0,3826.565464,5527.147542,67178.62139,4,661,1.9195181969603955e-16,6.610645836007379e-13,0
1,6998.347448,10132.67115,91960.5217,4,746,1.9446713186980757e-14,1.2248537004368528e-10,0
3,3601.327401,10409.11162,60670.82882,6,522,0.0019423807757960273,6.295634199944884,0
5,5691.710738,25802.3152,85075.45006,4,541,0.9999999999996092,5122.539664197998,1
2,2354.897296,5999.819984,44992.5813,9,791,4.235304643923868e-15,8.976336708341305e-12,0
0,2859.992646,4149.22369,57158.15101,5,621,9.556097223415482e-17,2.4597331005086366e-13,0
1,2646.191534,7099.67484,59122.08331,6,670,5.1819346688476315e-14,1.234115248540113e-10,0
0,3288.901666,1043.09966,50929.37206,2,647,1.9444447903032174e-14,5.755578939245945e-11,0
5,2738.09968,11916.34974,41703.24711,4,537,0.999999999409561,2464.289710544987,1
0,5408.299427,10396.21711,104201.4646,3,652,7.566597830543861e-17,3.6830184040142824e-13,0
3,2796.437424,15419.40875,74768.70412,5,484,0.5401142264420625,1359.3560724516547,1
1,2179.662754,6106.680196,60362.07825,8,647,5.300300115303951e-17,1.0397580071714936e-13,0
0,3230.172051,3698.668751,48233.24077,5,615,1.2554606586033233e-15,3.649818537495457e-12,0
1,6454.5997,11517.38445,90394.77986,4,594,3.20047722494445e-11,1.859201940238495e-07,0
1,1527.037977,3035.981118,23914.81852,2,601,5.489891100946189e-06,0.0075449449806652535,0
0,5172.386204,2059.053994,71264.84862,5,741,2.745186600241767e-21,1.2779248768646562e-17,0
2,2628.232435,7588.146885,58692.17828,8,688,3.3847383648661935e-13,8.006291239077174e-10,0
2,5656.270197,14242.22428,102428.3789,5,629,6.247838342903487e-10,3.1805515633174974e-06,0
0,5192.785557,835.5300806,83553.00806,2,634,1.764727438720324e-18,8.247466040245651e-15,0
1,3219.571102,5641.089025,55895.77137,6,707,6.697216186646727e-15,1.9405947328536998e-11,0
1,3470.891067,6854.616253,62095.53228,5,630,1.3834704347947864e-12,4.321687656229047e-09,0
4,5814.91844,20648.40275,82285.84496,4,700,0.9999193465577879,5233.004502130469,1
5,4434.597906,20010.83143,75091.59871,3,579,0.9999999999744931,3991.1381152981985,1
1,3478.038495,7518.550587,66342.05018,5,680,1.6837517507931289e-13,5.270538064753933e-10,0
0,3017.17704,4444.943422,53053.98503,3,675,2.565415311866889e-14,6.966280959326295e-11,0
1,57.43418474,118.0516003,1000.0,2,591,8.616926726954603e-05,0.004454155453742588,0
0,4512.01409,3429.413181,62729.03524,2,599,1.2780608370658826e-13,5.18996565424661e-10,0
1,8588.443204,8300.252221,117756.6562,6,674,3.500132050519118e-20,2.705461679014515e-16,0
1,5469.727525,7803.453925,83904.01758,5,628,1.462647484831403e-14,7.20025488643891e-11,0
2,3701.602132,9183.80644,70651.98724,6,649,1.3112429112902804e-10,4.3683296004017897e-07,0
0,7256.646057,9589.091758,98471.16447,3,623,9.646728036816107e-16,6.300260187418166e-12,0
0,1826.274332,2600.579586,27487.18359,3,610,3.2403913702451395e-11,5.326059226601706e-08,0
4,2091.335878,10728.40782,41360.13224,5,599,0.9991886801462245,1880.675222113139,1
2,4050.129174,12962.21498,91478.75489,4,669,6.4453624004378115e-09,2.3494095265514267e-05,0
1,1885.850607,6664.88477,59373.15407,6,693,8.142323439530144e-15,1.3819685040745425e-11,0
2,6324.357789,14305.21855,93349.68663,5,633,1.4708596497413388e-08,8.372018414130703e-05,0
0,6075.687827,6912.559009,80002.32187,4,667,5.64350393399745e-17,3.085935133807343e-13,0
0,4473.205978,4727.994263,76183.54363,3,715,1.2650427685281429e-17,5.0929171871451835e-14,0
1,4006.43097,6242.878487,66314.29051,6,647,6.531255661402424e-15,2.3550322459347454e-11,0
0,3541.915842,6260.103897,72252.39991,3,707,3.306900902002433e-16,1.0541488223453856e-12,0
0,3407.208594,3249.577003,53642.63823,5,621,1.0510029896494293e-16,3.222887776787906e-13,0
1,4303.567189,9689.864564,82028.55478,5,656,8.618991360990826e-14,3.338316758109112e-10,0
2,5499.781308,14921.73743,89522.45017,2,555,0.0053988488183770045,26.723239034424964,0
1,4958.95666,8198.153658,78568.13817,4,609,3.511976707186313e-12,1.5674166253679795e-08,0
4,3983.531518,15895.475,81202.28034,7,686,0.0028179645970456122,10.10290571004543,0
4,3051.61728,10024.90118,48494.12671,6,637,0.5471343471774591,1502.6801654954281,1
0,4389.550654,7493.024313,77206.45673,4,724,1.998455422289279e-17,7.895089175309774e-14,0
0,4316.678084,3798.945111,66856.86429,4,603,1.6539424148876324e-16,6.425583277089131e-13,0
0,2691.344293,4904.724666,66732.61586,6,628,5.815596098300077e-19,1.4086594232597681e-15,0
4,5132.544753,19413.63097,81740.39215,4,692,0.9995829506244446,4617.363805574177,1
0,3904.815131,3506.404442,66068.98094,4,696,4.7916086090196824e-18,1.6839311218496928e-14,0
1,4416.88385,8187.80427,60607.24894,2,574,7.444878842758107e-07,0.0029594848613206477,0
2,4047.072273,9771.694378,60945.41788,3,615,0.00011729661725815936,0.42723709867997106,0
5,3237.311883,16702.21036,56359.98034,4,651,0.9999999974063325,2913.5806871431405,1
4,4323.117154,15718.5536,73461.07992,4,618,0.999309458485306,3888.1186759190487,1
0,6309.718835,5480.763917,97864.53784,3,764,1.7057925249294275e-20,9.686764100834474e-17,0
0,1952.536762,3283.978382,37166.10401,5,626,8.708841711524188e-15,1.530390023657098e-11,0
4,5767.234536,21466.06741,105224.9821,6,613,0.6493370557986895,3370.391184336085,1
5,5351.428448,22432.06498,81234.2193,3,572,0.9999999999971261,4816.285603186158,1
4,5095.093823,16636.93642,88959.35359,7,587,0.03353840090236108,153.7931693438258,0
2,2606.423193,6570.459558,48790.94546,6,734,1.0606156537141349e-10,2.48797191482944e-07,0
0,7590.053541,3401.141563,113729.1577,4,613,1.0859263448395318e-22,7.418015189023028e-19,0
1,3409.570138,5689.148898,59850.07842,7,671,4.569050609966936e-16,1.4020648666878555e-12,0
5,4671.814888,15355.88447,54367.11999,4,599,0.9999999991991462,4204.633395832703,1
0,3995.546513,5943.101425,78189.13958,5,752,3.0404363474165737e-20,1.0933384361326873e-16,0
5,5062.958927,24607.28806,86530.65712,4,595,0.9999999999707758,4556.663034166835,1
1,3468.769868,3963.320373,58675.11138,6,634,3.4423100361841478e-15,1.0746523196846606e-11,0
4,5585.006103,21907.71492,96828.71406,7,712,0.08534964380586646,429.0104533901763,0
0,4100.443203,4446.832748,81934.66518,5,632,6.922663253545546e-20,2.5547388736192827e-16,0
1,3611.925564,6535.044769,51603.8687,5,747,4.836670635613691e-13,1.5722724882079096e-09,0
3,5084.662563,14570.20888,83783.74546,5,568,0.0033718762385316894,15.430367589418205,0
5,1876.362386,9935.45444,35853.83196,6,616,0.9999902080483702,1688.7096114752487,1
5,6600.948534,26477.8164,96841.10241,5,599,0.9999999995081619,5940.853677678062,1
0,3502.668462,2628.573599,72165.88133,4,674,3.4462904097365837e-19,1.0864091456169651e-15,0
0,2924.585568,3718.316852,50458.54818,7,664,3.680356097097751e-19,9.687164694005601e-16,0
3,2653.648082,8776.687841,47112.84383,3,683,0.14622743504473393,349.23253728801404,0
0,5274.518554,936.1143076,93611.43076,6,625,1.5013059766604399e-24,7.126799606213924e-21,0
0,7508.169377,6869.840265,108554.2366,4,617,6.673622432725674e-20,4.509601882474603e-16,0
0,3176.295976,3973.282889,68989.35278,4,609,5.0799079501831263e-17,1.4521762062555363e-13,0
0,5083.559712,5578.861294,74944.79943,3,587,6.707882840485907e-15,3.068993066463925e-11,0
0,3918.513953,5022.254285,59342.67353,3,555,7.362125195745992e-13,2.5963731272937176e-09,0
0,4598.107527,4703.260192,76618.16172,6,591,1.6640743559494633e-19,6.886433539421014e-16,0
1,2209.686298,4752.405129,38878.25116,4,640,7.156790746174257e-10,1.4232836204527006e-06,0
5,7595.629034,32128.76588,118629.7689,4,646,0.9999999999710463,6836.06613040207,1
3,2479.165415,11749.26667,67723.80011,7,694,1.373188217416973e-07,0.0003063924663215094,0
0,6972.043841,6869.267164,112041.3161,5,541,1.3640858097110233e-20,8.559419461372114e-17,0
1,4152.37283,11263.54126,97046.80767,6,666,2.721788195475832e-16,1.0171691416717716e-12,0
0,6424.62524,2172.167316,91241.09882,3,682,2.1628270636497754e-20,1.2505818008591493e-16,0
0,3284.222065,1807.951826,58733.76408,4,663,1.0002755270698083e-17,2.956614261373952e-14,0
2,2619.633546,7933.465196,42409.18427,1,632,0.1956202426001333,461.2080148127708,0
0,3761.492478,6022.206246,77994.66609,5,626,2.3949257179768887e-18,8.107645566184935e-15,0
0,4350.018032,4189.572668,65776.02075,5,618,1.481162773714992e-17,5.798776296588615e-14,0
2,2852.356192,8447.325558,60052.37599,7,579,5.779566888643871e-10,1.4836845061711369e-06,0
1,5432.471583,5172.345668,73435.8106,7,640,2.2149315931950496e-17,1.082929764448892e-13,0
1,2851.687331,4874.662228,66437.95865,8,643,2.094490644722271e-18,5.37554919280727e-15,0
1,3539.609739,6418.426506,68094.51658,6,650,3.439074815643374e-15,1.0955684439540825e-11,0
0,6039.375641,5470.694803,77994.09165,4,634,4.137200395546615e-17,2.2487496561719812e-13,0
1,5940.549845,9565.652633,82534.78544,4,684,8.664219038774395e-13,4.632320256105355e-09,0
0,6459.377701,3558.234611,86775.69632,5,685,2.1185634302124632e-21,1.231614124134161e-17,0
4,5249.839534,20466.96668,82946.89659,5,580,0.9999530595144895,4724.63379358508,1
0,4271.384169,4142.387739,53828.30753,4,685,1.0086832168815315e-15,3.87762617171139e-12,0
3,3911.721702,14111.17693,82008.33821,6,608,2.6818362211696857e-05,0.09441537252803217,0
5,3424.181288,17958.7509,62475.97969,3,613,0.9999999999550646,3081.76315906152,1
0,5192.193004,6440.990047,88931.42325,5,653,1.0636765901113684e-19,4.97053273472534e-16,0
0,2523.86443,1290.899781,40763.38998,5,574,1.2533019410719246e-15,2.8468477702092482e-12,0
4,5229.536411,21262.72866,107196.3664,7,653,0.008641458647942746,40.67174037921068,0
4,4999.358947,16958.82353,81170.99397,7,687,0.020074582031006826,90.32403715559947,0
0,3085.997356,3888.580674,49055.77943,3,678,3.853388003361572e-14,1.0702390671014337e-10,0
1,2481.74153,5350.034409,54087.20915,6,620,1.076626338501438e-13,2.404717466895771e-10,0
0,1627.962573,265.908839,26590.8839,5,683,4.1215437344959433e-16,6.03874704846784e-13,0
3,4330.963307,14666.73775,64117.21787,3,697,0.827289212819846,3224.6633024997004,1
0,5859.650156,1097.188024,94461.77347,5,670,6.869834957932938e-24,3.62293465346514e-20,0
1,5369.735499,11901.96952,90359.39041,4,670,2.484469134283687e-12,1.200684789587962e-08,0
0,1944.072696,1997.799667,29072.94521,5,697,1.601211459886366e-15,2.801584331718645e-12,0
1,3832.067553,6435.906948,66106.68356,5,595,8.359139091818173e-13,2.8829507116293278e-09,0
0,3218.713753,3194.577033,52271.15863,6,562,6.153062991898833e-17,1.7824453627590093e-13,0
0,5372.68773,4964.367356,95769.85872,4,635,4.9629950227325376e-20,2.3998160216417557e-16,0
5,4638.233339,24676.74922,74116.91057,1,623,0.9999999999999996,4174.410005099999,1
1,3292.745175,6396.53233,55232.20294,6,667,9.874412851904531e-14,2.926253274665997e-10,0
0,2816.344442,3995.376537,48999.07941,3,551,3.074512201067976e-12,7.792996814405084e-09,0
3,3364.747106,13903.61675,64608.19239,2,596,0.9978184456308772,3021.666054524921,1
4,7042.754075,30087.14463,118097.4523,3,605,0.9999999871678448,6338.478586163657,1
1,5777.953948,9014.090743,79543.76095,5,712,2.1657765917821315e-14,1.1262381668076198e-10,0
0,4237.871403,4098.605596,73291.1634,2,690,4.535801128540535e-16,1.7299927703103354e-12,0
0,5572.130207,4179.397996,75837.11379,4,710,7.745089984885041e-19,3.8840984874639996e-15,0
0,3647.460059,4426.076193,63680.59744,3,658,2.0616277610276652e-15,6.767734423386606e-12,0
5,4752.927185,23316.86095,85212.48625,4,505,0.9999999999934939,4277.634466472169,1
1,10750.67781,16953.23765,148412.1805,6,657,2.4020704864464343e-18,2.324149728902603e-14,0
3,5998.151328,18415.09495,90302.82481,5,575,0.11179170698508102,603.4892181407555,0
0,3785.757223,708.1955417,70819.55417,3,729,9.981642983895994e-20,3.400926932132238e-16,0
0,5118.796538,6626.876217,82541.76028,6,661,4.637473654052642e-20,2.136445567688779e-16,0
0,2723.199723,4258.909396,53872.12477,4,651,1.786523098707159e-15,4.378553286779194e-12,0
0,8192.897174,10183.96485,114893.1459,4,652,4.2431513611308923e-19,3.1287332515917186e-15,0
2,2811.6117,9109.13079,62766.96655,8,680,1.1669488511356963e-12,2.952906338839214e-09,0
1,5014.319443,6476.022441,96300.75162,7,605,2.6919443605439583e-19,1.2148442051894797e-15,0
1,3030.353433,5626.902756,77474.81046,6,528,2.8500133066203658e-15,7.772892847031437e-12,0
1,4708.2918,11117.61762,93829.33843,6,742,5.98048559909069e-17,2.5342084175595106e-13,0
1,5604.807422,9228.160188,89526.15221,5,618,2.812046550224585e-14,1.4184881438137426e-10,0
2,3568.398184,13068.7558,81870.28753,5,605,6.712338540543009e-08,0.00021557066992620197,0
1,3099.111542,7026.625986,65659.02947,6,619,4.148189859249649e-14,1.157013276408715e-10,0
3,5385.525601,18877.18621,83753.90928,2,591,0.9997468513099133,4845.746036023811,1
0,4496.332753,4291.362937,81167.69306,5,647,5.124288453749909e-20,2.0736455409373894e-16,0
1,4422.837746,9261.235363,76485.15254,4,597,3.6189993028175454e-11,1.4405622047324213e-07,0
0,2901.21805,3568.876304,73731.40837,6,660,3.462090396462595e-21,9.039851234054043e-18,0
2,5157.22162,13196.8123,82909.96959,5,627,5.850650340170058e-08,0.0002715579038284684,0
0,4522.117563,995.2418003,99524.18003,5,623,3.1174280847557457e-24,1.268763866411707e-20,0
4,4857.797385,20463.84157,72367.55886,2,551,0.9999999998438183,4372.01764581717,1
1,2831.510946,5031.553968,36239.34319,5,735,7.734854828264417e-12,1.9711193500756484e-08,0
2,4990.456689,11245.73448,85487.12651,7,583,2.356993998226632e-11,1.0586228817944655e-07,0
0,2430.076983,442.7196846,44271.96846,4,699,2.7398779731895838e-17,5.99230295898903e-14,0
5,3095.261339,12811.69033,50366.92427,3,664,0.9999999900519997,2785.7351773875057,1
0,2557.80565,3482.07034,48618.4682,5,694,3.9755001879992816e-17,9.151701158196562e-14,0
2,3601.686098,12270.55794,65847.80698,2,588,0.028899565806860535,93.67844796432517,0
5,3372.480806,13971.51679,47275.46759,3,672,0.9999999991817485,3035.2327229164166,1
1,4181.83081,6465.481969,65978.57573,7,709,7.805367673840651e-17,2.9376654319660384e-13,0
0,4031.575635,3267.059869,57131.82211,5,641,2.4219656767208276e-17,8.787904029966579e-14,0
0,4890.6364,5445.977605,75314.78851,3,701,9.157609157675694e-17,4.030788301515188e-13,0
2,3927.019677,8764.059177,52286.62737,5,602,2.2912261461761913e-06,0.008097921144441703,0
1,5416.774754,9800.173731,81544.04564,5,691,6.071163920306148e-14,2.959751470581901e-10,0
0,3862.449343,4993.335458,57631.41918,5,713,1.9153177237070576e-17,6.658035915211722e-14,0
1,2722.136396,4340.189109,50181.52724,7,772,3.2840669226098403e-17,8.045710287242365e-14,0
5,4885.525288,23009.77035,91658.87901,4,656,0.9999999872380402,4396.97270308601,1
5,2747.70401,13073.86428,44034.81776,3,647,0.9999999993954949,2472.933607505099,1
0,3891.818612,2203.173904,63885.97442,7,693,3.502537889426838e-22,1.226811793257591e-18,0
0,3721.736333,3195.345607,81467.93539,4,679,3.770089734011538e-20,1.2628151947566942e-16,0
0,1540.40682,1422.178988,24164.84959,2,624,1.5667472640937925e-10,2.1720853537437771e-07,0
0,7796.666766,1193.092566,119309.2566,3,574,5.519109045635014e-23,3.8727588666629245e-19,0
2,3821.761101,13001.41211,72550.83459,2,590,0.010310751213298391,35.464705118165114,0
1,3233.201622,4997.671853,46591.66009,4,711,1.2647905202801265e-11,3.6803904854939364e-08,0
5,5090.063718,22918.026,86535.41763,5,604,0.9999999926652556,4581.057312599116,1
4,2993.392193,15211.18394,68729.4631,6,644,0.7100601889695897,1912.9397635995072,1
1,2054.826873,5131.310196,42449.02867,6,687,2.629714876194161e-13,4.863247916338467e-10,0
5,4678.767428,25846.28487,86032.93789,3,565,0.9999999999998903,4210.890685199539,1
0,4692.5687,772.2522878,77225.22878,6,677,2.779000587710683e-23,1.173658605765548e-19,0
2,2638.428314,6992.09004,48354.96062,4,656,9.085987497097734e-07,0.002157545400569339,0
0,2081.829809,2250.426095,32179.18445,4,637,1.1881126650636523e-13,2.2261035263219495e-10,0
5,4690.639076,26314.57051,98858.91554,5,602,0.9999999967358684,4221.575154620224,1
2,3220.639539,9890.137539,69471.27774,4,661,7.7244292236328e-08,0.00022389841956454981,0
0,4801.636136,5757.517684,70954.82243,4,622,4.857536641538959e-16,2.099171112296179e-12,0
2,3286.719346,7364.816567,58536.98205,7,734,1.2327605709888978e-12,3.6465642158896953e-09,0
0,6293.430573,4848.897886,86838.24753,3,627,2.460185828275059e-17,1.3934707836234824e-13,0
0,5153.060233,5918.264149,90200.38729,4,718,6.009790001390673e-20,2.7871928878362564e-16,0
1,3608.476668,7840.201304,74683.93713,6,707,4.756413950577174e-16,1.5447067887606695e-12,0
0,3303.622235,2556.360525,57439.34937,4,725,5.334424186564683e-18,1.586063011829119e-14,0
5,2672.15161,15680.65906,46035.06921,4,684,0.9999999983036985,2404.9364449205027,1
2,3867.814757,9981.060123,64251.23589,5,658,4.1709560172126465e-08,0.00014519236710755718,0
1,1043.595975,2337.743859,20150.80071,5,657,1.6733512681722677e-10,1.5716723834031516e-07,0
5,5716.666522,27814.21041,99917.64426,3,609,0.9999999999985112,5144.99986979234,1
1,2836.29941,4627.34424,47985.23319,5,691,4.681791475241312e-13,1.195106615907297e-09,0
1,3453.614767,9695.778957,76066.60591,5,603,2.3511009685109782e-12,7.307817321201765e-09,0
1,4197.003898,4984.832235,64575.33136,6,647,2.0637138627464025e-15,7.79527361367296e-12,0
1,3666.521493,6011.628606,64691.16186,6,688,1.6467774217788511e-15,5.4341503300253565e-12,0
3,5069.740001,16819.50826,80240.94427,3,619,0.9265217679125739,4227.502021725253,1
2,4846.759877,10715.40342,90176.38126,7,692,5.6157697585776045e-14,2.449645878990952e-10,0
1,3645.791616,8130.51615,65975.73574,3,670,1.936335835739812e-10,6.353529260130505e-07,0
0,2395.916941,605.7202187,35105.11218,3,530,3.3704861853334915e-12,7.267864455762281e-09,0
5,3606.915496,15849.10263,55601.28056,2,643,0.999999999984329,3246.2239463491283,1
1,3429.216422,8709.091479,67570.67056,5,665,1.0168146907469e-12,3.1381898720761087e-09,0
1,2983.212201,9334.070303,67218.24863,4,720,5.73228765899619e-12,1.5390567435563244e-08,0
0,3138.328703,6046.131288,63705.95519,4,665,7.614497637983847e-16,2.150711684658937e-12,0
1,4680.235837,5463.858469,86589.25636,8,679,5.646767511104082e-21,2.3785383301808963e-17,0
0,2583.756268,3245.985466,54552.18465,4,610,1.2861695910618163e-15,2.9908338683552685e-12,0
0,6233.429979,6255.382544,95538.90193,5,723,1.5070094153689711e-21,8.454453901556587e-18,0
4,2172.278175,7242.658568,32861.24584,7,654,0.06692536496148871,130.84245869377648,0
0,5340.756247,5159.331457,81700.69135,3,584,5.396078257245087e-16,2.5937224795514315e-12,0
5,4532.760586,22132.02512,91042.12095,6,521,0.9999998788873876,4079.4840333229718,1
2,3502.899678,11272.32836,75688.96231,9,692,2.3282561537583463e-14,7.340082958171467e-11,0
1,6247.089269,13370.23392,93410.06926,6,684,2.5828977703916454e-14,1.4522033649903908e-10,0
0,4093.635461,5023.437731,59554.69704,2,670,2.4696479809189934e-13,9.098854695789338e-10,0
1,3023.086692,4439.573015,41192.84446,3,644,4.731733958093616e-09,1.2873997762917565e-05,0
4,3443.239985,12715.40152,54754.16625,2,520,0.999999974788806,3098.915908372628,1
1,2619.944873,3252.633089,43915.92044,9,741,4.989240289871002e-19,1.176438106585131e-15,0
5,8276.57248,43688.7841,121048.3532,2,701,1.0,7448.915232000001,1
4,1703.316735,5331.418423,22888.78618,4,622,0.9991975683575718,1531.7549457792827,1
0,4367.347866,3366.3171,64747.36115,6,614,4.378874373308115e-19,1.7211660884774356e-15,0
0,8216.539865,6186.121574,104171.3111,7,724,7.840815532881339e-25,5.798193606002768e-21,0
0,5894.636193,8530.307081,94171.65883,3,634,2.982304830402301e-16,1.5821641792663318e-12,0
3,6207.929975,19540.27495,90127.05727,2,561,0.9998198606908636,5586.130514504823,1
0,5848.389656,2025.759233,85382.85106,3,639,3.7214967847555955e-19,1.9588286970721697e-15,0
0,5301.504204,5487.776595,92893.22428,3,634,4.375556704804102e-18,2.0877329038823398e-14,0
1,4407.471929,8331.603288,54527.70813,3,727,2.0169382928676812e-09,8.000639017505538e-06,0
1,4569.383674,6765.449163,69650.82381,5,621,2.541762680929111e-13,1.0452860007677954e-09,0
0,3430.899453,1359.8282,59571.22428,4,601,3.605658371313816e-17,1.1133586200460899e-13,0
5,5778.528947,25252.2266,91114.67379,3,463,0.9999999999999767,5200.676052299878,1
1,4145.264509,6499.58475,62726.68853,6,711,3.538262401745053e-15,1.3200330201734582e-11,0
1,4330.827881,5672.83971,71081.46965,6,595,4.390852423175961e-15,1.7114423486082176e-11,0
2,4273.50063,8767.774306,83253.81008,7,686,2.930281309075598e-14,1.1270303118370611e-10,0
0,6063.826281,10616.091,109410.8895,4,730,1.1268809614350712e-19,6.149889350557679e-16,0
1,2072.501839,2876.891483,34894.04365,5,602,3.574189965606804e-11,6.666763748989903e-08,0
5,3226.790388,12599.81008,46423.98994,4,536,0.9999999992372639,2904.1113469849292,1
0,2869.296274,4440.416974,53726.66419,4,709,3.5860720893391196e-16,9.260552955812518e-13,0
1,2108.406741,5101.276031,36286.22301,3,635,5.0766892201919326e-08,9.633353196433233e-05,0
5,3583.057273,19766.16806,69474.30661,3,551,0.9999999999964926,3224.7515456886895,1
1,4690.259343,4817.340264,63741.79963,5,671,1.9779448152545565e-14,8.349366734717483e-11,0
0,5487.136572,5188.159186,82027.92174,4,656,2.7761162298644875e-18,1.370963600371097e-14,0
1,7202.353227,10821.92037,101898.8745,5,661,2.6561706842287502e-15,1.7217611549115963e-11,0
0,6863.007842,5147.907002,88837.6485,4,585,6.581844668239513e-18,4.06541264156583e-14,0
2,4038.730317,9726.843194,75006.4018,4,653,2.0496303551478635e-08,7.450113828581238e-05,0
1,1118.592485,2154.883645,20118.35008,6,789,8.879303472144504e-14,8.939089922377723e-11,0
3,7153.76123,21065.06124,113071.5247,4,583,0.08115999970033276,522.5393333547469,0
